driverid,first_name,last_name,email,password,phone_number,city,seats,average_shift_length
2c82647e-1145-422f-99d7-88d48116f7f8,Patrick,Clay,PatrickClay@gmail.com,1!ZionTF,253-928-989,Tacoma,3,436.6362611137308
04e672c8-3548-494e-a36e-d5fe3716c984,Courtney,Walker,CourtneyWalker@gmail.com,1!ZionTF,253-441-855,Tacoma,3,595.5885289054115
50b0f495-5a46-47e7-8ece-d8ec47fac8e3,Karen,Ward,KarenWard@gmail.com,1!ZionTF,253-969-886,Tacoma,2,415.4396118184582
8f14be84-285a-404b-baf3-7e4c057d915d,Benjamin,Wolfe,BenjaminWolfe@gmail.com,1!ZionTF,425-545-661,Bellevue,3,283.32883099557165
39f2853b-1e47-4e10-8c23-5c5d5175db5e,Jessica,Shaffer,JessicaShaffer@gmail.com,1!ZionTF,425-733-695,Bellevue,3,293.3648792826877
8e7bb1a8-07ee-4d7c-a908-eeb297fb5fee,Allison,Sanchez,AllisonSanchez@gmail.com,1!ZionTF,206-736-446,Seattle,3,425.26296611278246
0e8926ae-51fa-4b42-9b47-3d839f0dd471,George,Hensley,GeorgeHensley@gmail.com,1!ZionTF,425-469-952,Everett,2,172.53376964476163
2a006bdf-3406-47e1-bcda-6bc2a37d22db,Alexis,Robinson,AlexisRobinson@gmail.com,1!ZionTF,253-259-778,Tacoma,3,170.93410833328963
fef190e9-3ad8-4424-a46c-de91d61f42f3,Ryan,Schaefer,RyanSchaefer@gmail.com,1!ZionTF,206-216-997,Seattle,3,380.4487371035487
a4505a98-49a6-4728-88f3-3a636b4c3196,Nicole,Johnson,NicoleJohnson@gmail.com,1!ZionTF,253-154-939,Tacoma,4,58.974406315038514
fa57009e-09a2-4647-86bc-44ac5a67d344,Dylan,Wilson,DylanWilson@gmail.com,1!ZionTF,425-645-583,Everett,3,586.771632679827
7a65dc9c-ae1f-48c7-aad8-522911fd7e22,Lindsey,Lee,LindseyLee@gmail.com,1!ZionTF,206-641-838,Seattle,4,276.47551605863134
3e147b5e-5169-47d1-953d-c03e4e9608af,Kevin,Sanchez,KevinSanchez@gmail.com,1!ZionTF,425-325-117,Bellevue,4,252.0396578103236
69f4a252-e3d7-4758-9f6b-ad8cff8446f4,Tony,Haney,TonyHaney@gmail.com,1!ZionTF,253-425-732,Tacoma,2,421.31179673769026
2c2ad078-8097-42c9-905a-9d60189dd531,Allison,Montoya,AllisonMontoya@gmail.com,1!ZionTF,206-791-227,Seattle,2,587.9808784450661
ef507be0-2477-4678-823d-ae6e26bbae5f,Charles,Weber,CharlesWeber@gmail.com,1!ZionTF,206-964-265,Seattle,4,552.7100114913405
8c04de91-bbed-4af6-9e5d-4f1d25ccd70c,Brian,Smith,BrianSmith@gmail.com,1!ZionTF,425-851-246,Bellevue,2,144.65719593343763
54a35545-6829-4e21-b4f1-69378b0db1ac,Crystal,Mcgrath,CrystalMcgrath@gmail.com,1!ZionTF,425-225-851,Everett,5,456.22673760876233
a0c62f3e-985e-4206-bd29-9506124b045f,Carol,Davis,CarolDavis@gmail.com,1!ZionTF,253-726-541,Tacoma,3,521.9193188653779
3b1f6bd1-5ff0-4715-bed9-f3a95b84d74a,Casey,Sanders,CaseySanders@gmail.com,1!ZionTF,425-263-726,Everett,4,53.99063865425645
0631118f-d93d-4a13-a2e1-892e77e0ce7d,Candice,Morton,CandiceMorton@gmail.com,1!ZionTF,425-759-468,Bellevue,4,280.9264200677038
a5391475-e12d-4ecf-8cec-02acd0d9e281,Jeremiah,King,JeremiahKing@gmail.com,1!ZionTF,425-772-778,Bellevue,4,186.23106247531817
0d88c694-a405-4c79-aa65-f757469acbf7,Ashley,Garza,AshleyGarza@gmail.com,1!ZionTF,206-861-111,Seattle,5,599.8641221534612
586aed6f-e60c-4dee-9c6a-54511237fc66,Cathy,Ballard,CathyBallard@gmail.com,1!ZionTF,206-886-436,Seattle,4,518.5961065339741
c5631ee8-edbe-4eea-8464-d06a58a00ff6,Kimberly,Bates,KimberlyBates@gmail.com,1!ZionTF,253-782-483,Tacoma,5,305.920841308774
143af7ab-794c-4a86-a680-795ab0287a81,Patrick,Lutz,PatrickLutz@gmail.com,1!ZionTF,206-986-537,Seattle,4,393.2204718298877
d01498eb-ffd3-40d2-9ea5-3c0a041c8cb7,Sara,Chase,SaraChase@gmail.com,1!ZionTF,206-441-267,Seattle,4,509.2794458447467
8cd55919-828f-407a-b4aa-3a2608d7b951,Jonathan,Smith,JonathanSmith@gmail.com,1!ZionTF,425-727-594,Bellevue,4,94.48867067800512
c2bdf7d8-5875-4397-b477-755784181aeb,Jennifer,Cook,JenniferCook@gmail.com,1!ZionTF,253-379-634,Tacoma,5,249.91461729292897
31505e26-e48c-4efe-bf66-bb222fa6f234,Katherine,Carlson,KatherineCarlson@gmail.com,1!ZionTF,425-197-938,Everett,2,320.3168535461882
ba166c1a-4766-4ec9-b2bd-0ae96ed100f9,Kathryn,Mack,KathrynMack@gmail.com,1!ZionTF,253-885-195,Tacoma,4,211.42139966054705
8170f009-5fec-4ad2-85df-e25c40accacd,Michael,Hogan,MichaelHogan@gmail.com,1!ZionTF,253-643-426,Tacoma,5,165.5905219357252
0df825e2-dbc3-4274-8b71-b83e00f8f21b,Jennifer,Kelly,JenniferKelly@gmail.com,1!ZionTF,425-132-183,Bellevue,3,205.5961994910803
d28e0dbb-aa09-4b13-bb56-8fb6be89c9b0,Angela,Garcia,AngelaGarcia@gmail.com,1!ZionTF,206-716-531,Seattle,4,59.03528357043115
4c8019cb-ea39-49a8-88d6-c40721130e6b,Patricia,Morales,PatriciaMorales@gmail.com,1!ZionTF,253-792-166,Tacoma,4,122.40640691140575
81c7a0a3-bf9d-4725-9b53-63a086300175,Jamie,Mills,JamieMills@gmail.com,1!ZionTF,206-859-839,Seattle,3,479.7204844113826
93f66a2f-3a8e-4ef9-8389-ca09fae8fddf,Christina,Howard,ChristinaHoward@gmail.com,1!ZionTF,253-886-399,Tacoma,5,519.33126687132
2d295fa8-f214-4d12-8b82-6e8800a052ae,Jason,Lopez,JasonLopez@gmail.com,1!ZionTF,206-649-716,Seattle,5,62.07574142885258
420b99aa-7350-42d8-b292-2f00333330ff,Juan,King,JuanKing@gmail.com,1!ZionTF,425-971-329,Everett,5,363.6162067832691
196ec938-7be8-4d58-8678-390e81d53fb7,Margaret,Lawrence,MargaretLawrence@gmail.com,1!ZionTF,253-371-512,Tacoma,2,275.2456503196026
ceb35807-f646-4a93-b2a1-a8b6d8869ea9,Ryan,Hernandez,RyanHernandez@gmail.com,1!ZionTF,206-124-654,Seattle,3,352.0507314913164
d934de3c-65f4-4371-99cd-fd92d89ea1dc,Russell,White,RussellWhite@gmail.com,1!ZionTF,206-919-299,Seattle,5,392.6284551221546
7b6afa9a-ea7d-42f4-9007-e688a8f2deb0,George,Porter,GeorgePorter@gmail.com,1!ZionTF,206-795-987,Seattle,3,199.4167965455298
147e2686-93e6-4bac-9745-3f5c7c3cb3e2,Charles,Medina,CharlesMedina@gmail.com,1!ZionTF,425-674-268,Everett,5,93.6103544877814
7ca40a86-86f1-4b46-8260-74a9e5dbb00c,Jennifer,Brown,JenniferBrown@gmail.com,1!ZionTF,425-913-347,Bellevue,3,442.889830694475
8e315d56-9ad0-4cd1-b09f-661000781b1f,Robyn,Montgomery,RobynMontgomery@gmail.com,1!ZionTF,253-967-926,Tacoma,3,150.60801144260742
2fae6ed4-b881-4eda-aa05-a946851a150e,Kimberly,Wright,KimberlyWright@gmail.com,1!ZionTF,425-446-123,Bellevue,5,430.28957121773357
e5fb1cb6-0b33-4c48-ada0-805c5e42d933,Elaine,Wolfe,ElaineWolfe@gmail.com,1!ZionTF,253-147-811,Tacoma,4,359.19882839932035
a5ae6d41-94f4-4a7e-9425-7fcfea14844f,Samantha,Walker,SamanthaWalker@gmail.com,1!ZionTF,206-893-431,Seattle,4,316.0747749040192
f7b7e233-8346-4140-a96f-d5e4cb650d52,Shelley,Ferguson,ShelleyFerguson@gmail.com,1!ZionTF,425-411-379,Bellevue,2,577.8867753217353
e286762c-9e42-4b69-9642-c63f6fda0971,Ricky,Brown,RickyBrown@gmail.com,1!ZionTF,425-826-735,Bellevue,3,335.67343479580126
8ce115bb-4890-4f00-a70f-d59dd4c49f9f,Amber,Boyle,AmberBoyle@gmail.com,1!ZionTF,425-556-813,Bellevue,5,272.2359206818161
cf22a888-ef83-4925-85b6-975fdcaa80c6,Rebecca,Mendez,RebeccaMendez@gmail.com,1!ZionTF,425-115-233,Everett,2,384.3715145500313
fb73400e-42db-457a-9587-753b22b6cd1c,Joshua,Haney,JoshuaHaney@gmail.com,1!ZionTF,206-743-359,Seattle,2,318.3508540143682
a979bc51-5efb-4c3f-90a1-c43521903c2d,Tiffany,Francis,TiffanyFrancis@gmail.com,1!ZionTF,425-144-498,Everett,4,44.60942223696608
0fe75c35-a2e1-45c9-af39-729ad4b1bd91,Curtis,Obrien,CurtisObrien@gmail.com,1!ZionTF,425-515-427,Bellevue,2,217.5763711361204
0d09b009-2558-4450-944c-2094c3fcf2ba,Mary,Ramos,MaryRamos@gmail.com,1!ZionTF,425-818-231,Everett,3,533.4715150562753
b3065430-ca86-448a-896d-00ee99a7984f,Cheryl,Harding,CherylHarding@gmail.com,1!ZionTF,425-198-985,Everett,4,227.37508523496422
95c46be7-49a6-424d-a64d-ff075b943282,Jimmy,Thomas,JimmyThomas@gmail.com,1!ZionTF,206-299-179,Seattle,4,582.2681585860445
ee24d687-b301-4eae-8d49-db696eb8f669,Erica,Mcfarland,EricaMcfarland@gmail.com,1!ZionTF,206-974-754,Seattle,2,461.56206890995213
f215dbc6-bd38-4827-8104-a03328521fef,Corey,Pierce,CoreyPierce@gmail.com,1!ZionTF,253-513-839,Tacoma,4,519.8598317836279
526f6a26-0bff-44b8-8e5d-94eae0d831e1,Tracy,Schmidt,TracySchmidt@gmail.com,1!ZionTF,425-148-775,Bellevue,3,497.2403551023132
b2cb339c-ecc7-4aaf-a98a-cb2b8ba05e9c,Stephanie,Browning,StephanieBrowning@gmail.com,1!ZionTF,253-664-772,Tacoma,3,179.22482082368762
8e9bd9c2-dfa6-49ac-b5e4-c2fb618a94fb,Veronica,Padilla,VeronicaPadilla@gmail.com,1!ZionTF,425-123-657,Bellevue,2,516.4486746349381
64d63044-71d6-444a-908f-e03993d8460f,Jared,Mack,JaredMack@gmail.com,1!ZionTF,425-614-413,Everett,2,249.77407288618468
22c411ab-2be4-4ee2-8864-e0854e35d8cf,Paul,Galloway,PaulGalloway@gmail.com,1!ZionTF,425-738-988,Everett,2,597.2978002639136
73325c5c-7a6e-4116-85dd-87571fa4bdf1,Isaac,West,IsaacWest@gmail.com,1!ZionTF,425-965-421,Everett,3,489.420351958456
410e6bd2-2f2b-42f7-b680-ebbfac60624c,Edward,Giles,EdwardGiles@gmail.com,1!ZionTF,206-944-659,Seattle,2,253.4179651922375
3bd10903-c377-40fc-90e8-e54176f1c202,Lori,Francis,LoriFrancis@gmail.com,1!ZionTF,425-637-352,Bellevue,3,223.83374629608556
bc057a08-309b-466c-9189-780ccda1bde4,Kenneth,Yates,KennethYates@gmail.com,1!ZionTF,206-455-817,Seattle,3,118.90760296089974
678170e0-bfac-4278-945f-a20dd0eb198b,Nicole,Sosa,NicoleSosa@gmail.com,1!ZionTF,425-219-319,Everett,4,189.54183015904783
74c3cc0a-d929-4831-b86c-f7e3b7584870,Charles,Dominguez,CharlesDominguez@gmail.com,1!ZionTF,206-214-646,Seattle,3,72.62567680757759
a980a040-e81b-4192-8531-1005350e5bf5,Jerome,Lee,JeromeLee@gmail.com,1!ZionTF,425-273-918,Bellevue,5,110.38155894497311
450a6eb5-be59-4c72-8e8b-e9804c8eb001,Cristian,Osborn,CristianOsborn@gmail.com,1!ZionTF,206-963-831,Seattle,5,181.30099324279018
d7f7807a-201f-4093-b9a1-3cf1812f63dc,Jill,Hudson,JillHudson@gmail.com,1!ZionTF,206-663-466,Seattle,2,139.03968064796425
d9d17156-a078-4a00-b7fb-fbdedfc50350,Dana,Henderson,DanaHenderson@gmail.com,1!ZionTF,206-632-954,Seattle,5,176.58830347688397
94b96548-a686-49b6-94ec-ca2693eb9f63,Christopher,Crosby,ChristopherCrosby@gmail.com,1!ZionTF,206-776-642,Seattle,5,80.72128201367926
3c4056c3-6685-4e3b-8ba2-3ce94cabd1f4,Nathan,Grimes,NathanGrimes@gmail.com,1!ZionTF,425-318-655,Bellevue,2,394.13645104456947
a56a47a5-066b-442d-b69a-585c5985c078,Daniel,Hunt,DanielHunt@gmail.com,1!ZionTF,425-876-462,Bellevue,3,84.33479166528737
88a1fbf7-873f-4ccc-a0d4-ac7728b7a598,Brian,Dyer,BrianDyer@gmail.com,1!ZionTF,425-615-986,Everett,3,118.85602993836213
632e533a-704b-4e31-8c20-53ad401a3f74,Christopher,Ryan,ChristopherRyan@gmail.com,1!ZionTF,253-893-962,Tacoma,3,351.0557688038191
3b4bd786-a674-4115-bf0d-96731893a947,David,Molina,DavidMolina@gmail.com,1!ZionTF,206-471-956,Seattle,3,73.40111543536817
aafa24c1-4240-48a9-a3e5-ec9be72cb5a4,Alicia,Garrett,AliciaGarrett@gmail.com,1!ZionTF,253-128-468,Tacoma,5,129.5025255160838
1a04df4c-9bfb-4763-84fb-e924faac7b02,Kelsey,Christensen,KelseyChristensen@gmail.com,1!ZionTF,425-377-282,Everett,4,300.17326044930604
49047ce3-63f4-4833-be99-e02933848fa4,Raymond,Villanueva,RaymondVillanueva@gmail.com,1!ZionTF,425-218-646,Bellevue,4,347.9893391950454
826fd4c3-d7e3-4201-b5db-3815bc496c0a,Sarah,Mitchell,SarahMitchell@gmail.com,1!ZionTF,253-795-156,Tacoma,2,133.51925878207186
ee71b3b1-dc27-4a6a-878f-4b2107d976be,Patty,Richardson,PattyRichardson@gmail.com,1!ZionTF,425-564-559,Everett,2,111.91915721589795
834ac9b6-c0b0-4b3d-8972-07bcdd1436a6,John,White,JohnWhite@gmail.com,1!ZionTF,206-648-266,Seattle,3,371.37486333730175
23a26b86-22f5-4370-b3eb-e62c0500c1d7,Anthony,Stephens,AnthonyStephens@gmail.com,1!ZionTF,206-875-524,Seattle,3,492.52302627899326
ebd4b0cd-62f4-4b8c-a32d-726cdabed12f,Christina,Escobar,ChristinaEscobar@gmail.com,1!ZionTF,206-192-864,Seattle,4,578.7972755149506
d28e2782-1a1f-4602-adfd-1893b48ce39e,Karen,Johnson,KarenJohnson@gmail.com,1!ZionTF,425-255-228,Bellevue,3,502.55554761696357
5a14149e-d845-4ac2-928c-b803e5767a71,Bruce,Marquez,BruceMarquez@gmail.com,1!ZionTF,425-988-716,Bellevue,3,334.95096919713325
81aa604d-7aab-46d3-b730-ede5d6f94537,Kathryn,Shields,KathrynShields@gmail.com,1!ZionTF,253-254-789,Tacoma,4,43.51203452954042
156e4ab2-49fc-4f1b-9433-73815f0c4ad1,Erin,Davis,ErinDavis@gmail.com,1!ZionTF,206-843-293,Seattle,5,375.07579380914825
7a6f9617-ca54-4308-b82e-95ace348c88d,Ricardo,Flores,RicardoFlores@gmail.com,1!ZionTF,425-362-772,Bellevue,3,332.58646918803856
7d7d570d-a3e0-422f-b67f-a4d58fd7b6e1,John,Perez,JohnPerez@gmail.com,1!ZionTF,425-134-155,Everett,5,370.08382467529424
e3192598-6496-40aa-a441-25d693f74bec,Micheal,Butler,MichealButler@gmail.com,1!ZionTF,206-672-498,Seattle,3,580.568828890269
cc2d0069-0fd4-489a-96da-f242fd2d5e60,Jason,Yang,JasonYang@gmail.com,1!ZionTF,425-772-244,Bellevue,2,557.1002118268622
b4918765-c1b7-4faf-bd03-3791ef88b00f,Curtis,Soto,CurtisSoto@gmail.com,1!ZionTF,425-117-863,Everett,2,244.39475399678736
dcafc8bc-5ab9-496d-8ce5-d79919ada712,Aaron,Richardson,AaronRichardson@gmail.com,1!ZionTF,206-376-528,Seattle,3,274.81180165158247
7fcc6527-be50-4cca-97e8-af01a2ba53b9,Kimberly,Dawson,KimberlyDawson@gmail.com,1!ZionTF,425-841-658,Bellevue,5,483.55867454031335
526b175d-e7fe-494b-a86a-526451c251e6,Joshua,Wang,JoshuaWang@gmail.com,1!ZionTF,425-539-845,Bellevue,3,385.10336943213974
ce5ac0d0-1bb9-4e7b-b00c-fbb3627b05b6,Tiffany,Rose,TiffanyRose@gmail.com,1!ZionTF,425-372-524,Bellevue,4,405.5279646574949
e930dd26-bfbe-41a8-bf4b-da596cc812aa,John,Leach,JohnLeach@gmail.com,1!ZionTF,425-868-666,Everett,2,498.2682984127949
d646dd99-c864-49f3-b983-0a641726c22a,Jose,Lee,JoseLee@gmail.com,1!ZionTF,253-338-646,Tacoma,3,335.77105472174634
38893fa8-64dc-4d78-b8b3-1f634addc760,Janet,Wright,JanetWright@gmail.com,1!ZionTF,253-857-857,Tacoma,4,248.35556665192482
09c412c4-8b44-4de0-956e-e2a85e73ce2f,Amber,Carter,AmberCarter@gmail.com,1!ZionTF,253-419-416,Tacoma,2,174.786369669134
e56872dd-d932-4d16-9d25-3099f0d49b38,Sarah,Wilson,SarahWilson@gmail.com,1!ZionTF,206-542-172,Seattle,3,388.74934235369074
fd93cbb4-689a-4c11-8a91-7014678ba182,Nicholas,Lawrence,NicholasLawrence@gmail.com,1!ZionTF,425-256-914,Everett,2,446.5845380108052
45ff3eea-52f6-4a9b-8f7f-6966628f062b,Emily,Reid,EmilyReid@gmail.com,1!ZionTF,425-539-538,Bellevue,3,86.75428170761245
6febdc29-5359-4592-b98c-2b0e14bce909,April,Mendoza,AprilMendoza@gmail.com,1!ZionTF,253-156-134,Tacoma,2,499.99093537362677
61d3fcb9-9034-41cb-9d72-9a9afe6f4ee9,Raymond,Roberts,RaymondRoberts@gmail.com,1!ZionTF,253-597-321,Tacoma,5,424.01370119874304
8dee9870-c205-45c0-975b-9e03a663ab15,John,Fields,JohnFields@gmail.com,1!ZionTF,253-392-132,Tacoma,2,463.6790039493847
b6dc4954-e4d2-4a17-bfc6-dcd399cf495e,Kevin,Stephens,KevinStephens@gmail.com,1!ZionTF,425-444-776,Bellevue,5,585.0229078578986
0344a243-4179-4a74-8c3b-831ba75f840b,Jessica,Leon,JessicaLeon@gmail.com,1!ZionTF,253-429-385,Tacoma,4,181.27850559669153
e93bddfe-5a63-404e-b9e1-30a99fc98aac,Jamie,Lucas,JamieLucas@gmail.com,1!ZionTF,425-153-718,Everett,3,386.8778314945058
a3c95a9e-f04e-4b61-8dd0-d5b811911ae0,Phillip,Anderson,PhillipAnderson@gmail.com,1!ZionTF,206-868-158,Seattle,2,430.9305546941596
6a40bcb9-6156-4ce8-a866-24f6cf71b252,Natalie,Stanley,NatalieStanley@gmail.com,1!ZionTF,425-542-426,Everett,4,83.80542522803897
d93792f4-8b8b-42a8-a33e-a65c3407c06e,Caleb,Brown,CalebBrown@gmail.com,1!ZionTF,425-374-824,Bellevue,2,282.4255693999311
44969533-399f-4063-9647-23f036ff376b,Samantha,Hicks,SamanthaHicks@gmail.com,1!ZionTF,206-314-574,Seattle,5,231.77321880321543
8b46b9ff-85fa-423b-a2b0-b3de198d7d36,Suzanne,Woods,SuzanneWoods@gmail.com,1!ZionTF,206-664-154,Seattle,2,420.7393631662987
b0a1be4e-6f11-4a19-b6f0-bd4083857c0e,Cameron,Perkins,CameronPerkins@gmail.com,1!ZionTF,253-936-444,Tacoma,5,297.6955954875691
33244e27-0ee2-4bfe-9a47-16791d50b85a,Amanda,Medina,AmandaMedina@gmail.com,1!ZionTF,425-845-134,Bellevue,5,393.85700269582907
2ca990eb-58f9-4cfc-ac5a-f0c206376403,Aaron,Singh,AaronSingh@gmail.com,1!ZionTF,425-459-754,Everett,5,294.50271097768024
b1325f0d-bd1b-472d-b652-8c4acd63f8ed,Gregory,Butler,GregoryButler@gmail.com,1!ZionTF,425-187-139,Bellevue,5,133.5187693151
d83e6172-f74e-440c-bfd0-6f0bb7b52cbc,Lauren,Monroe,LaurenMonroe@gmail.com,1!ZionTF,425-829-747,Everett,2,76.4113887248026
1dc88fee-f007-461d-a0f4-a08d0fcfbe87,Crystal,Walker,CrystalWalker@gmail.com,1!ZionTF,425-684-997,Bellevue,5,590.0076192794128
c7ca13e1-577b-4e4e-8dbf-52b693e78981,Brian,Miranda,BrianMiranda@gmail.com,1!ZionTF,425-918-757,Everett,4,87.33146197325304
228c0c04-e1a0-4c19-b286-a4b470215f8f,Jason,Day,JasonDay@gmail.com,1!ZionTF,206-372-198,Seattle,3,484.0067577356657
596abf49-e184-4bb1-b043-e7c5f345cfb9,Michael,Porter,MichaelPorter@gmail.com,1!ZionTF,206-183-967,Seattle,5,270.2152032104743
db2973ce-eb4d-46bd-9044-71a19bfd464e,Christy,Stevens,ChristyStevens@gmail.com,1!ZionTF,425-661-883,Bellevue,2,298.8362695107079
85860e85-d319-45cc-bd4b-99fb47d2ee33,Jason,Ramirez,JasonRamirez@gmail.com,1!ZionTF,425-571-848,Everett,3,594.7722636507712
6b9ec7a4-00c3-4597-a5c8-141493598d42,Alyssa,Chavez,AlyssaChavez@gmail.com,1!ZionTF,425-527-127,Everett,5,441.4911337290702
72df2643-a4be-409a-b42a-520a1ea439b7,Helen,Butler,HelenButler@gmail.com,1!ZionTF,253-889-832,Tacoma,4,146.00486868741757
56661537-b757-40c9-aa74-5d6f00dc3339,Ryan,Taylor,RyanTaylor@gmail.com,1!ZionTF,425-923-542,Bellevue,3,544.9873081410028
70de23b1-c19f-4a00-859d-378fe26ea6b9,Christopher,Combs,ChristopherCombs@gmail.com,1!ZionTF,425-626-489,Everett,4,299.16409671352324
2606c3e4-c569-4090-8da2-bfce44329665,Billy,Strickland,BillyStrickland@gmail.com,1!ZionTF,253-396-674,Tacoma,3,223.7541904007988
c5e7a1e3-1b97-402d-b2d8-32dae5e0c500,William,Cole,WilliamCole@gmail.com,1!ZionTF,206-335-877,Seattle,5,110.36547735572255
cc65baf6-6aef-44c9-97aa-9c5f003e9bf4,Michelle,Barnes,MichelleBarnes@gmail.com,1!ZionTF,206-699-319,Seattle,3,465.0502971790484
94bfc3f1-f532-4d0e-8f1e-af913659168d,Nathan,Smith,NathanSmith@gmail.com,1!ZionTF,253-759-295,Tacoma,3,360.5926732699962
9d83bea0-1340-45c1-9e72-4ebca923c0ff,Daniel,Wilson,DanielWilson@gmail.com,1!ZionTF,425-194-597,Bellevue,3,360.78694318458855
fd5b8da8-0f63-4f8c-abfb-c2b74b9212ee,Maria,Leach,MariaLeach@gmail.com,1!ZionTF,253-824-255,Tacoma,2,76.3928504395686
60de248c-0dab-48be-8f06-6d2aee0d7e35,Jeffery,Cardenas,JefferyCardenas@gmail.com,1!ZionTF,206-286-213,Seattle,2,88.64335629606316
75f1b16a-0017-4046-9c2f-358d41439bfb,Jennifer,Robinson,JenniferRobinson@gmail.com,1!ZionTF,425-942-228,Bellevue,3,583.7953185402324
49b9b866-32ff-456b-9fb0-13a0ee925395,Michael,Moore,MichaelMoore@gmail.com,1!ZionTF,425-577-627,Bellevue,2,61.85979029030382
af71ce9d-9211-4723-8d4b-7e1ee170498e,Tony,Adams,TonyAdams@gmail.com,1!ZionTF,206-282-934,Seattle,4,353.9238468568312
9bb5fc08-c403-4ea4-873a-2272b7c020bd,Jason,Crawford,JasonCrawford@gmail.com,1!ZionTF,253-111-577,Tacoma,5,196.5085312178003
f44fb529-30db-4981-830e-3226bab4a06b,Denise,Martin,DeniseMartin@gmail.com,1!ZionTF,425-296-519,Everett,2,564.0577473583384
b8382654-0768-4678-90dc-32cb0fda910d,Daniel,Marks,DanielMarks@gmail.com,1!ZionTF,253-753-976,Tacoma,5,378.3806816777463
63d30705-0a5a-4003-82e1-8a48a4460d40,Aaron,Ruiz,AaronRuiz@gmail.com,1!ZionTF,425-866-294,Bellevue,2,268.4797232466346
b161a501-9cb5-4d13-b741-9b7256e35d26,James,Gallegos,JamesGallegos@gmail.com,1!ZionTF,206-292-382,Seattle,5,548.6125753460661
a44128c0-197b-4baa-a5fa-d28e6ead1dc0,Melissa,Thomas,MelissaThomas@gmail.com,1!ZionTF,253-664-999,Tacoma,3,109.9481807142965
e7a0f434-2357-4a35-84cc-e8d5d09296f3,Austin,Carter,AustinCarter@gmail.com,1!ZionTF,253-126-762,Tacoma,2,160.9305495334954
8714b194-43be-48e4-880a-f8d264eab4df,Emily,Rivera,EmilyRivera@gmail.com,1!ZionTF,425-751-871,Bellevue,2,254.1494084692623
962a7737-8357-4973-9072-9e222e476938,Susan,Fritz,SusanFritz@gmail.com,1!ZionTF,425-164-792,Bellevue,2,591.9566370330384
e19b61e9-efc0-446a-9bd6-1a4e14180d99,Jacob,Irwin,JacobIrwin@gmail.com,1!ZionTF,206-373-131,Seattle,4,506.73818772878155
b5a96f2d-f253-435c-8411-2c8fe9c26426,Joyce,Lawson,JoyceLawson@gmail.com,1!ZionTF,425-249-274,Everett,3,438.40878781502414
95ccdd09-5a99-407e-8436-78483a303535,Kristen,Mills,KristenMills@gmail.com,1!ZionTF,253-195-113,Tacoma,3,311.4650981504724
f5292ea8-b164-44b6-9b0e-8f278a788c03,Dustin,Lee,DustinLee@gmail.com,1!ZionTF,253-323-442,Tacoma,4,236.4255813758619
a5bfaeb9-daf0-4278-bd8d-169f761de0e3,Reginald,Allen,ReginaldAllen@gmail.com,1!ZionTF,425-618-285,Everett,3,449.3004445700029
35e16cab-d76c-43dc-8ad0-bbcab9fa1262,Jennifer,Fletcher,JenniferFletcher@gmail.com,1!ZionTF,425-641-689,Bellevue,2,458.9877926223027
7658f6a7-26b1-4c00-a97f-f4523cec6466,Carolyn,Logan,CarolynLogan@gmail.com,1!ZionTF,206-728-199,Seattle,2,94.84637955737657
a6b30dba-d9bb-4789-b141-57de47fc9fb4,Mary,Rodriguez,MaryRodriguez@gmail.com,1!ZionTF,425-484-768,Bellevue,3,379.97742784620067
43aa2ecb-1902-4c9e-9e7d-ed926b93f3af,Maurice,Montes,MauriceMontes@gmail.com,1!ZionTF,425-352-661,Everett,3,593.52816104268
792eb2f5-e89a-4561-bf3c-77a4bb590961,Juan,Reed,JuanReed@gmail.com,1!ZionTF,425-343-376,Bellevue,5,528.435625449321
43bf3fd8-0989-48a0-adb6-e36648bed48d,Connie,Johnson,ConnieJohnson@gmail.com,1!ZionTF,425-548-556,Everett,3,509.08086704650157
f7bbc2f9-e5c3-49bf-a3da-f6df8ae9398b,Lauren,Madden,LaurenMadden@gmail.com,1!ZionTF,425-886-277,Everett,2,468.69572487179903
cc6484e0-6f7d-4b35-8167-4ba78675a289,Kimberly,Lozano,KimberlyLozano@gmail.com,1!ZionTF,425-541-781,Bellevue,3,204.094726687962
7bae3bdb-4b7d-4711-a4c6-c0ec7d26a500,Dean,Gomez,DeanGomez@gmail.com,1!ZionTF,253-672-911,Tacoma,4,98.39482497410636
02190d08-9f71-412e-b1fa-1a9eca87e450,Kristina,Scott,KristinaScott@gmail.com,1!ZionTF,206-126-741,Seattle,5,382.15710342234223
e4c2d000-de82-4054-92f0-d070cf41ffcb,Joann,Daniels,JoannDaniels@gmail.com,1!ZionTF,253-212-232,Tacoma,3,245.32480825833036
c2180a7e-ca40-46b1-925b-79f0d01bec05,Teresa,Frazier,TeresaFrazier@gmail.com,1!ZionTF,253-923-149,Tacoma,2,192.20144084164542
cd117eca-8bbc-4384-a3bd-1c9454ac9aea,Brian,Friedman,BrianFriedman@gmail.com,1!ZionTF,253-837-641,Tacoma,4,450.4889089117085
cee4d7e1-18be-4449-acf1-23819c1b94ab,Robyn,Green,RobynGreen@gmail.com,1!ZionTF,425-834-615,Everett,4,204.6198787983938
e852d46d-0e7e-464c-97f8-c227daf4a169,Deborah,Escobar,DeborahEscobar@gmail.com,1!ZionTF,206-782-126,Seattle,4,433.12043860494794
